INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
9/13/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,1C2,Microbats,,,,,,,,,,,,,,,,TRUE,FALSE,9,2013,,,AGL,,12R/30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",OPS 7 REPTS FINDING ONE BAT ON RWY 12R/30L BTWN W5 AND W7.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,1/16/14 0:00,FALSE,FALSE
9/12/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UPS,UPS AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,34,40,A,4,2,1,1,,,N408UP,558,FALSE,FALSE,9,2013,Night,415,AGL,,30L,,400,125,0.5,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,1,1,Small,N,,NO DMG. UPS EVENT REPT 42432.,,,,,,,,Airline Report,Airline Operations,,,1/16/14 0:00,FALSE,FALSE
9/9/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,,,,,,,,,,,,,,,,TRUE,FALSE,9,2013,,,AGL,,17,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-x-xxxxxx,"TWY N AT RWY 17, SE CORNER OF INTXN ON SHOULDER. 1423 PM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,1/16/14 0:00,FALSE,FALSE
9/5/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,FALSE,9,2013,,,AGL,,12L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-x-xxxxxx,"ONE HORNED LARK, N SHOULDER OF RWY 12L AND TWY C. OPS 7. 1051 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,1/16/14 0:00,FALSE,FALSE
9/4/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SKW,SKYWEST AIRLINES,CRJ900,D,YI005,Barn swallow,,,188,17,22,4,A,4,2,5,5,,,,4548,TRUE,FALSE,9,2013,Day,900,AGL,,30R,,,,0,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Some Cloud,,,1,Small,,xxxx-x-x-xxxxxx,"ATCT REPTD BIRDSTRIKE ON RWY 30R, 2500 FT FROM APCH. OPS FOUND REMAINS ON CENTERLINE, 2000 FT FROM APCH.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,1/15/14 0:00,FALSE,FALSE
9/3/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,S5213,Common nighthawk,,,,,,,,,,,,,,,,TRUE,FALSE,9,2013,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-x-xxxxxx,FOUND ONE REMAIN DURING ROUTINE PART 139 INSPN. 1155 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,1/16/14 0:00,FALSE,FALSE
9/2/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,J2204,Canada goose,,,,,,,,,,,,,,,,TRUE,FALSE,9,2013,,,AGL,,30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Large,,xxxx-x-x-xxxxxx,FOUND ONE CANADA GOOSE CARCASS BEHIND THE RWY SAFETY AREA OF RWY 30R ON THE PERIMETER ROAD. 1130 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,1/16/14 0:00,FALSE,FALSE
9/2/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,T1002,Chimney swift,N,,148,24,10,1,A,4,2,1,1,,,N619SW,1517,TRUE,TRUE,9,2013,Day,1600,AGL,,30L,,1000,210,3,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,DELAYED FLIGHT,Some Cloud,None,1,1,Small,,"SOURCE = SIX xxxx-x (xxxx-x-x-xxxxxx, xxxxxx, x-x-xxxxxx, xxxxxx, xxxxxx, Rx)",ID BY SMITHSONIAN. FLT CREW REPTD STRIKING A BIRD ON 3 MILE FINAL. APT SAW 1 BIRD HIT LEFT WINDSHLD.NO DMG. INSPN CAUSED A DLEAY OF APPROX 45 MINS.,1,200,,200,Deleted,Deleted,,FAA Form 5200-7-E,,,,1/15/14 0:00,FALSE,FALSE
9/2/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,K5102,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,9,2013,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-x-xxxxxx,"FOUND ONE REMAINS ON S SIDE OF TWY C, HOLD SHORT LINE OF RWY 12R/30L. 1752 PM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,1/16/14 0:00,FALSE,FALSE
8/31/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,S5213,Common nighthawk,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,12R/30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,REMAINS OF ONE COMMON NIGHTHAWK COLELCTED FROM RWY DURING ROUTINE SURFACE INSPN. NO STRIKE REPTD. 1125 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/31/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,CPZ,COMPASS AIRLINES,EMB-170,D,K3201,Bald eagle,N,,332,,22,4,A,4,2,1,1,,,N616CZ,5717,TRUE,FALSE,8,2013,Day,1035,AGL,,17,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,Some Cloud,,,1,Large,,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/13 0:00,FALSE,FALSE
8/30/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,ZT101,Red-winged blackbird,,,,,,,,,,,,,,,,TRUE,TRUE,8,2013,,,AGL,,12L/30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. COLLECTED FROM RWY DURING ROUTINE SURFACE INSPN 1120 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/28/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,12L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,OPS FOUND ONE MOURNING DOVE F3 N OF RWY 12L AND E OF TWY C. 1133 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/28/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,S5213,Common nighthawk,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,12R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"OPS FOUND ONE COMMON NIGHTHAWK GRID C3, N OF 12R AND E OF TWY A9. 1050 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/28/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,TRUE,8,2013,,,AGL,,17/35,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. OPS 12 REPTD FINDING ONE MOURNING DOVE F3 N OF RWY 12L AND E OF TWY C.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/28/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,12R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"BARN SWALLOW GRID E4, N OF RWY 12L/20R W OF A5. 1055 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/26/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND ONE REMAINS DURING ROUTINE PART 139 INSPN. ANOTHER BARN SWALLOW WAS FOUND 4500 FEET AWAY. 1205 PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/26/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND ONE REMAINS DURING ROUTINE PART 139 INSPN. ANOTHER BARN SWALLOW FOUND 4500 FEET AWAY. 1203 PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/25/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,30-Dec,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"DURING ROUTINE RWY INSPN, RETRIEVED REMAINS OF ONE BARN SWALLOW ON THE S DIE FO RWY 12L/30R BTWN RWY 4/22 AND TWY M. ATCT ADVISES NO STRIKE REPTD. 1049 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/25/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,K5102,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND REMAINS DURING PART 139 INSPN. 1143 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/25/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND REMAINS DURING ROUTINE PART 139 INSPN. 1148 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/25/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,30-Dec,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"DUTING ROUTINE INSPN, RETRIEVED REMAINS OF ONE EUROPEAN STARLING ON THE N EDGE OF RWY AT THE P8 INTXN. 1049 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/24/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,J2109,Mallard,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,12R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-x-xx-xxxxxx,ATCT RETRIEVED FEMAL MALLARD CARCASS ON APRCH END OF 12R. ARPT OPS RETRIEVED THE BIRD ON THE 12R BLAST PAD APPROX 10 FEET FROM THRESHOLD LIGHTS. NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/24/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,CPZ,COMPASS AIRLINES,EMB-170,D,YI005,Barn swallow,N,,332,,22,4,A,4,2,1,1,,,,5795,FALSE,FALSE,8,2013,Night,1255,AGL,,,,,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,,1,1,Small,Y,xxxx-x-xx-xxxxxx,ATCT ADVISED THEY ARE ALSO FILING A STRIKE REPT FOR THIS INCIDENT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/13 0:00,FALSE,FALSE
8/22/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,17/35,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,REMAINS OF ONE KILLDEER COLLECTED FROM RWY DURING ROUTINE SURFACE INSPN. 830 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/22/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N467WN,1541,FALSE,FALSE,8,2013,Night,2235,AGL,,12R,,800,140,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx,NO DMG. HIT LEFT WING LEADING EDGE INBD OF #1 ENG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/21/13 0:00,FALSE,FALSE
8/20/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,12R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)","DURING ROUTINE RWY INSPN OF RWY 12R, BARN SWALLOW FOUND ON N SHOULDER OF RWY NEAR TWY C. 1116 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/20/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,MD-90-30,D,YI005,Barn swallow,N,,583,43,23,1,A,4,2,5,5,,,,2090,TRUE,FALSE,8,2013,Night,1155,AGL,,12R,,15,120,0,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,Y,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)","A/C ON L/R REPTD STRIKING BIRD. BIRD RECVRD FROM 12R NEAR TWY D, S SIDE OF C/L.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/21/13 0:00,FALSE,FALSE
8/20/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,F1003,Pied-billed grebe,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)","BIRD FOUND DURING ROUTINE AIRFLD INSPN. FOUND ON TWY S NEAR S3 CONNECTOR. CLOSEST RWY WAS RWY 17. UNKNOWN IF BIRD WAS KILLED FROM PREDATORY BIRD, HOWVER BIRD INTACT AND DID NOT HAVE ANY SIGNS OF TRAUMA OR DMG FROM PREDATORY BIRD. APPEARED TO HAVE BEEN STRUCK, COULD HAVE BEEN KILLED FROM JET BLAST OR WAKE VORTICES. BIRD BODY INTACT AT TIME FO REMOVAL. 1242 PM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
8/20/13 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,O2205,Mourning dove,,,,,,,,,,,,,,,,TRUE,FALSE,8,2013,,,AGL,,17,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx, Rx, Rx,Rx)","BIRD FOUND DURING ROUTINE RWY INSPN AT INTXN OF RWY 17/35 AND 4/22, S OF RWY 17 SIDE STRIPE ON RWY 4. 838 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7,Carcass Found,,,11/21/13 0:00,FALSE,FALSE
